Ncblo lcng nzrlimzng x lr Gwalekana esz' .	ncblo lcng nz @@rlimz @@ng x lr Gwalekana esz' .
Aveati-zvzmle ninge mz ma nyzde , x inyxdeng nzleka-zvzmlr ninge Paumalepc .	aveati @@zvz @@mq @@le ninge mz ma nyz @@de , x inyx @@de @@ngq nz @@leka @@zvz @@mq @@lr ninge Paumalepc .
A' napitxpo ye nzabzokr nzkrka' krde x mrkc tqyrkrkipxle .	a' na @@pi @@tx @@bz @@o ye nz @@abzo @@kr nzkrka' kr @@de x mrkc tq @@yrkr @@ki @@px @@le .
Leplz ngr trmctu ka , Utupua , Vanikoro , Tikopia , Anuta , Nzlvz , Dapq x Pileni nzyrkrmqng mrka Gresosa Bei .	leplz ngr trmctu ka , Utupua , Vanikoro , Tikopia , Anuta , Nzlvz , Dapq x Pileni nz @@yrkr @@mq @@ng mrka Gresosa Bei .
Nzmcpe-kzpz kxnzmnztrng , a' trpnzngrpwz .	nz @@mc @@pe @@kz @@pz kxnzmnztrng , a' trpnzngr @@pwz .
Mz nzayonepe-krdr mz vea-kapq mz nzrnibq-krdr leplz , delc tqamznrpele mztea kxkqlu ngr trmctu ka .	mz nz @@ayo @@ne @@pe @@kr @@dr mz vea @@kapq mz nz @@r @@nibq @@kr @@dr leplz , delc tq @@a @@mznr @@pe @@le mztea kx @@kqlu ngr trmctu ka .
Kx rblxtxpele kc sc tztulrtrpem doa kx nzkqlu bange kx nangininge doa kraesz'mz .	kx rblx @@tx @@pe @@le kc sc tz @@tulr @@tr @@pe @@mq doa kx nz @@kqlu bange kx na @@ngini @@nge doa kraesz'mz .
Mztr nzmc mz mzlir yiz kcng 1800 x nzbzng mz mzlir yiz kcng 1900 .	mz @@tr nz @@mc mz mzlir yiz kcng 1800 x nz @@bz @@ng mz mzlir yiz kcng 1900 .
Olzbo mrkcpe wq , sc tqtatipe mqnge kxrtc kc kzdq nrla nc bia kxglr .	olz @@bo mrkc @@pe wq , sc tq @@ta @@ti @@pe mq @@nge kx @@rtc kc kzdq nrla nc bia kx @@glr .
Mz nzngi-trpengrkr nounc kx tuti , utc ngr peto nzbzti-lxblrng murde trpengr nra nounc kx nangqdr .	mz nz @@ngi @@trpengr @@kr nounc kx tu @@ti , utc ngr peto nz @@bz @@ti @@lxblr @@ngq murde trpengr nra nounc kx na @@ngq @@dr .
Mz nibr nounenq lcde kc tzmctxpwz nzlalatikr nounc x nzpctikr leu rdr mz nzglrpe-krdr .	mz nibr nounenq lcde kc tz @@mc @@txpwz nz @@lala @@ti @@kr nounc x nz @@pc @@ti @@kr leu r @@dr mz nz @@glr @@pe @@kr @@dr .
Mnctiomgr mz newz kc temz tq x dakxnzng nagr sc tqyrkrpe .	mnc @@ti @@o @@mq @@gr mz newz kc temz tq x dakxnzng na @@gr sc tq @@yrkr @@pe .
Yzlumc , sc tqrpimle kx naobqlvzti-zpwxx mrkc x napinemc kx ncblo tqlvr kx mnc mrkc .	yzlu @@mq @@x , sc tq @@r @@pi @@mq @@le kx na @@obq @@lvz @@ti @@zpwx @@x mrkc x na @@pi @@ne @@mq @@x kx ncblo tqlvr kx mnc mrkc .
Krlcng da kx rblx nzmrbrtr-krdr mz drtwr .	krlcng da kx rblx nz @@mrbr @@tr @@kr @@dr mz drtwr .
"Rpi-moupqle kx , "" Trnanibqleu nim nadq kc , a' nabz-ngrn katris ."""	"rpi @@mou @@mq @@le kx , "" tr @@na @@nibq @@le @@u nim nadq kc , a' na @@bz @@ngr @@nq katris ."""
Rblx murde yc mz Natqgu vaol nzpnu esz' .	rblx murde yc mz Natqgu vaol nzpnu esz' .
Yzlumc Sada Krus mz temz Mas mz yiz 1958 .	yzlu @@mq @@x Sada Krus mz temz Mas mz yiz 1958 .
Mz yiz lcpwz 1928 mztea nyzgr Mzdxmingr sc tqmznrpe .	mz yiz lcpwz 1928 mztea nyz @@gr Mzdxmingr sc tq @@mznr @@pe @@Ø .
X mzli lcdepwz kzdq doa lr Nea sc tqkaputrpe-kzpz , sc tzveatipebzlr bade .	x mzli lcde @@pwz kzdq doa lr Nea sc tq @@kaputr @@pe @@kz @@pz , sc tz @@vea @@ti @@pe @@bz @@lr bade .
Zbz sc tqmupekr badr mzli kc milzpq .	zbz sc tq @@mu @@pe @@kr badr mzli kc milzpq .
Nzvo-krgr kc abrtztxpekr , da kc tqwai nzabrtz-krgr Tzngarare sc tqvztx alo .	nz @@vo @@kr @@gr kc abrtz @@tx @@pe @@kr , da kc tq @@wai nz @@abrtz @@kr @@gr Tzngarare sc tq @@vz @@tx alo .
Ninge , tulzmc mz nrlckxbq lcde , ninge kc tqvzpex mz nabxbz ngr kio ne Dckta Fox kc tqaclvex , murde ma tztavetr-kzlr naonrx ngrde x tzrtwz-kzng kio .	ninge , tu @@lz @@mq @@o mz nrlckxbq lcde , ninge kc tq @@vz @@pe @@x mz nabxbz ngr kio ne dckta Fox kc tq @@aclve @@x , murde ma tz @@tave @@tr @@kz @@lr naonrx ngr @@de x tz @@r @@twz @@kz @@ng kio .
Kzdq zbq kx yagox-kzngr Ellen , rpimle bange mz nrlckxbqpe nangelubo nade nrtq .	kzdq zbq kx yagox @@kz @@ngr Ellen , r @@pi @@mq @@le bange mz nrlckxbq @@pe na @@ngelu @@bo na @@de nrtq .
Vomc Boo skul mz Saotzn Kros 7 mz temz Jenwzri 1950 .	vo @@mq @@o Boo skul mz Saotzn Kros 7 mz temz Jenwzri 1950 .
Mnctxpwzkr mz natq kxetu rgr .	mnc @@tx @@pwz @@kr mz natq kx @@etu r @@gr .
X mzli kcpwz pipz opx mz mzke' kc ncblo apule mama .	x mzli kcpwz pipz opx mz mz @@ke' kc ncblo apu @@le mama .
Drtq Mzdealwx kx nzyrlqbz tzsiu Tomas , murde rpile namc-kaile dakc nalxngitile , x trtenge drtqde Fredrik murde rpile nakrlz-kaile drtwr ngr da kx nalxngitile .	drtq Mzdealwx kx nz @@yrlq @@bz tzsiu Tomas , murde r @@pi @@le na @@mc @@kai @@le da @@kc na @@lxngiti @@le , x trte @@nge drtq @@de Fredrik murde r @@pi @@le na @@krlz @@kai @@le drtwr ngr da kx na @@lxngiti @@le .
A' trkrlzkru rlilrgr nzngikr ma ngr mqngr drka' le .	a' tr @@krlz @@kr @@u r @@li @@r @@gr nz @@ngi @@kr ma ngr mqngr drka' le .
Kxetu rdr vzm rpimle bagr mrlz nzvz-krbzkr mz mzlir leplz nedeng .	kx @@etu r @@dr vz @@mq @@Ø r @@pi @@mq @@le ba @@gr mrlz nz @@vz @@kr @@bz @@kr mz mzlir leplz ne @@de @@ngq .
Nzvzbzng x kxetu r ami kcng sc tqveapebz mz Mama Lesile .	nz @@vz @@bz @@ng x kxetu r ami kcng sc tq @@vea @@pe @@bz mz mama Lesile .
Zbz mz temz Aogzs kzdq doa lr Sikaiana yagoxtx .	zbz mz temz Aogzs kzdq doa lr Sikaiana yagox @@tx .
Natqgu ngi kzdq natq kx rblx-esz'ngr nzryrngr .	Natqgu ngi kzdq natq kx rblx @@esz'ngr nzryrngr .
Daniel Boerger kc natekqtrle Rik krlzmle Sada Krus mz yiz 1988 .	Daniel Boerger kc na @@tekqtr @@le Rik krlz @@mq @@le Sada Krus mz yiz 1988 .
Mz nibrde sc tzwrkxtrpeng rlilrdr .	mz nibr @@de sc tz @@wrkxtr @@pe @@ngq r @@li @@r @@dr .
Sc tqrpipebzle badr , “ Nc la bztipede nzyrle-krde , ma tqwxlikitxpx , kaomamu , namupeku .”	sc tq @@r @@pi @@pe @@bz @@le badr , “ nc la bz @@ti @@pe @@de nz @@yrle @@kr @@de , ma tq @@wxliki @@tx @@px , kapx @@o @@mq @@amu , na @@mu @@pe @@ku .”
Rpibz Gari Saemons mz Rik kx trmctu ka takitrtxpwzle natq li kx natekqtrngr Nzryrngrkxtr .	r @@pi @@bz Gari Saemons mz Rik kx trmctu ka takitr @@tx @@pwz @@le natq li kx na @@tekqtr @@ngr Nzryrngrkxtr .
Kam , naryakr-ngrgr noli mqgr .”	ka @@mq , na @@r @@yzkr @@ngr @@gr noli mq @@gr .”
Ncblo kcma yzlum sc tqpipebzle badr lr mztea nyzde .	ncblo kcma yzlu @@mq sc tq @@pi @@pe @@bz @@le badr lr mztea nyz @@de .
"Rpimle bange kx , "" Mclq doa kcng nztavelr naonrx lc ?"""	"r @@pi @@mq @@le bange kx , "" mc @@q doa kcng nz @@tave @@lr naonrx lc ?"""
Zbz Pasto Frank Yrpusz tu-lxblrkr badr abzo mz yiz 1993 krlzmle 2006 .	zbz pasto Frank Yrpusz tu @@lxblr @@kr badr abzo mz yiz 1993 krlz @@mq @@le 2006 .
Kx mc Mcnika nzdwao-krnge prla sc tqyrninepe-kzpq mule nzdwaope-kzpq , a' rpwa'-ngrbo .	kx mc Mcnika nz @@dwa @@o @@kr @@nge prla sc tq @@yrni @@ne @@pe @@kz @@mq mu @@le nz @@dwa @@o @@pe @@kz @@mq , a' rpwa' @@ngr @@bo .
Nzabrtzngr mz skul lc myaszpxle Alankaula Skul .	nz @@abrtz @@ngr mz skul lc mya @@sz @@px @@le Alankaula skul .
Vzbzkr mz kzdq nrlc rmctipekr kc dzbe leplz , rpim kxetu rdr bagr kx navzkr ye sa tqmrlz .	vz @@bz @@kr mz kzdq nrlc rmcti @@pe @@kr kc dzbe leplz , r @@pi @@mq kx @@etu r @@dr bagr kx na @@vz @@kr ye sa tq @@mrlz .
Mz nzvzne-krdr lc , kzdu nrlc nzrmctilr me nzvzkilr Mama Lesile , nzma-nqblqlr x tqmrbr mou .	mz nz @@vzne @@kr @@dr lc , kzdu nrlc nz @@rmcti @@lr me nz @@vz @@ki @@lr mama Lesile , nz @@ma @@nqblq @@lr x tq @@mrbr mou .
Nzdwatxcng amrlx ngrdr .	nz @@dwa @@tx @@c @@ng amrlx ngr @@dr .
Tzsiu lcng li nzalvztrlr kzdq dzbe doa Lea kx nawrkxtr-kaing x ninge prtrx mz dzbede lcde nawrkxtr kai .	tzsiu lcng li nz @@alvztr @@lr kzdq dzbe doa lr @@Nea kx na @@wrkxtr @@kai @@ngq x ninge prtr @@x mz dzbede lcde na @@wrkxtr @@Ø kai .
Rpibo bade kx naonrx ngr nabxbz lc nztavetr x kio lcng mrbrpxm tq .	r @@pi @@bo bade kx naonrx ngr nabxbz lc nz @@tave @@tr x kio lcng mrbrpxm tq .
Nzobqpxbz mz nctq newz kc tzvzkipxlr kzdq la nc nzlu tqtutrpq elr .	nz @@obq @@px @@bz mz nctq newz kc tz @@vz @@ki @@px @@lr kzdq la nc nzlu tq @@tu @@tr @@mq elr .
Wztitxpo mz Saotzn Kros 7 yiz esz'txu 1949 .	wz @@ti @@tx @@bz @@o mz Saotzn Kros 7 yiz esz'txu 1949 .
Vz kai mz stoa , x sc tqolvxti-atele ma kcng tzmwipx-ngrm doa kxnzsiklu x ma kcng tzsiklupx-ngrmlr .	vz kai mz stoa , x sc tq @@olvxti @@ate @@le ma kcng tz @@mwi @@px @@ngr @@mq doa kx @@nz @@siklu x ma kcng tz @@siklu @@px @@ngr @@mq @@lr .
Sc tqrpipemle bange kx drtwrde suti nzmungr banyapu o ckrle mz natq lr Nea .	sc tq @@r @@pi @@pe @@mq @@le bange kx drtwr @@de suti nz @@mu @@ngr banyapu o ckrle mz natq lr Nea .
Mz yiz lcpwz sc tqxlrpekr nrpa ngr vea kc tzpnz-lzbqngr lr Inglan badr lr Jzmzne .	mz yiz lcpwz sc tq @@xlr @@pe @@kr nrpa ngr vea kc tz @@pnz @@lzbq @@ngr lr Inglan badr lr Jzmzne .
Kx nzmnclr kc Bznwz sc tqablzo-atele nzwz-krgr badr .	kx nz @@mnc @@lr kc Bznwz sc tq @@ablzo @@ate @@le nz @@wz @@kr @@gr badr .
Nzpipx-lzbq-kaing doa nzpwxng .	nz @@pipx @@lzbq @@kai @@ng doa nz @@pwx @@ngq .
Nzabrtztx-zlwzngr Kxetu r skul kc , nidr badr doa nedeng nzvz-krbzkr .	nz @@abrtz @@tx @@zlwz @@ngr kxetu r skul kc , nidr badr doa ne @@de @@ngq nz @@vz @@kr @@bz @@kr .
Nzdwa-rbrlz-ngrm Kzpten badr kru nedeng Aijz nzalxngitikr ebio le mzli kc mz rngalx .	nz @@dwalzm @@rbr @@lz @@ngr @@mq kzpten badr kru ne @@de @@ngq Aijz nz @@a @@lxngi @@ti @@kr ebio le mzli kc mz rngalx .
Mz nzrtekqtrngr Natq Gct , Mathias Oti prtrp bagr mz yiz 1989 krlzmle 1991 .	mz nz @@r @@tekqtr @@ngr natq Gct , Mathias Oti pr @@tr @@mq bagr mz yiz 1989 krlz @@mq @@le 1991 .
Mutr-ngrgr mz nc nzlu kcng esz'mz x nc naq kc esz' temz li x ncte kc .	mu @@tr @@ngr @@gr mz nc nzlu kcng esz'mz x nc naq kc esz' temz li x nctq @@de kc .
Doa li nzmcpxlr , kzdq drtqde Stipin Srpi , doa lr Mzlo , x kzdq ninge doa lr Nea .	doa li nz @@mc @@px @@lr , kzdq drtq @@de Stipin Srpi , doa lr Mzlo , x kzdq ninge doa lr Nea .
15 . Nzmncpe-krgr Bokapwr	15 . nz @@mnc @@pe @@kr @@gr Bokapwr
50 . Lcsu Kc Tqvongrgr Nzpnz' Tenaru	50 . lcsu kc tq @@vo @@ngr @@gr nz @@pnz' Tenaru
07 . Nrzkakrbz Trtenge Blz Mz Ncbr X Nzkrka'krbzle Nigr Mz Lrlvz Bade	07 . nz @@r @@ka @@kr @@bz trte @@nge blz mz ncbr x nz @@krka' @@kr @@bz @@le nigr mz Lrlvz bade
Zbz mzli kc tzmupe-ngrdr , kzdq doa kcng nzpwxng nzpnatilr kio kcng , sc tqrpipebzle mz Dckta Fox kx , “ Drtwrgr vztxpe-ngrde nzpnati-krgr nim kqlutxpe .	zbz mzli kc tz @@mu @@pe @@ngr @@dr , kzdq doa kcng nz @@pwx @@ngq nz @@pna @@ti @@lr kio kcng , sc tq @@r @@pi @@pe @@bz @@le mz dckta Fox kx , “ drtwr @@gr vz @@tx @@pe @@ngr @@de nz @@pna @@ti @@kr @@gr nim kqlu @@tx @@pe .
Doa lc aclvebzle waelas mz lcsu .	doa lc aclve @@bz @@le waelas mz lcsu .
38 . Merikol Ayrnrngr Mz Mzli R Vea	38 . merikol ayrnr mz mzli r vea
"Rpiobzle badr kx , "" Nike tqkuki-ngrnamu ?"""	"r @@pi @@o @@bz @@le badr kx , "" nike tq @@kuki @@ngr @@amu ?"""
"Yzlu x yrlqtx mou neimr kio lang ."""	"yzlu x yrlq @@tx mou neimr kio la @@ngq ."""
Sc tqlvc-nqblq-moule ncte kc tqdotr mz nqvi lr lika kc .	sc tq @@lvc @@nqblq @@mou @@le nctq @@de kc tq @@do @@tr mz nqvi lr lika kc .
Abzokr Mztq sc tqvzkilzpekr kc krlzbzkr Ncokz .	abzo @@kr Mztq sc tq @@vz @@ki @@lz @@pe @@kr kc krlz @@bz @@kr Ncokz .
Dckrlzde Kc Nzpnu-esz'-nrade-pwx	dckrlzde kc nzpnu @@esz' @@nra @@de @@pwx
Nounenq lcde odatitx-atwrnz-ngrde mrka Sada Krus .	nounenq lcde oda @@ti @@tx @@atwrnr @@ngr @@de mrka Sada Krus .
Da kcng tqrglqtikr dakxnzng , biz mqdr , pu , katris , bom kxtopwzting , toki r vea , lrpz , hat , but , x taea ngr trak .	da kcng tq @@r @@glq @@ti @@kr dakxnzng , biz mq @@dr , pu , katris , bom kx @@topwz @@ti @@ngq , toki r vea , lrpz , hat , but , x taea ngr trak .
Zbz tzsiu Jon sc tqkrka'pebz .	zbz tzsiu Jon sc tq @@krka' @@pe @@bz @@Ø .
A' Kzpten px-ngrde nzdwaongr mz bot , rpile nabzmipele lcsu scde .	a' kzpten px @@ngr @@de nz @@dwa @@o @@ngr mz bot , r @@pi @@le na @@bz @@mi @@pe @@le lcsu sc @@de .
X nzmq lcglz kxetu tu kz mrlcde kc tqwz-ngrgr ma .	x nzmq lcglz kx @@etu tu kz mrlcde kc tq @@wz @@ngr @@gr ma .
Rpibo bade , mz nabz tewa kc ngi merikol , murde trlrprkru mz nzvz-krmgr kc mz tewa kc etu .	r @@pi @@bo bade , mz nabz tewa kc ngi merikol , murde tr @@lrpr @@kr @@u mz nz @@vz @@kr @@mq @@gr kc mz tewa kc etu .
Sc tqrpipebo mz Lrlvz nadwatrpzkr brma murde narlx-zpwxbzkr toki mz ncblo kc tqtutxpxm mz naonrx .	sc tq @@r @@pi @@pe @@bo mz Lrlvz na @@dwa @@tr @@bz @@kr brma murde na @@rlx @@zpwx @@bz @@kr toki mz ncblo kc tq @@tu @@tx @@px @@mq @@Ø mz naonrx .
Kx nzkrlzmlr kc Alankaula Skul , sc tztavetrpelr naonrx ngr stoa nyzgr .	kx nz @@krlz @@mq @@lr kc Alankaula skul , sc tz @@tave @@tr @@pe @@lr naonrx ngr stoa nyz @@gr .
Zbz pwx mou nzabzong mz nabznepi kc nzpnu'-nrade-li krlzbzle mz nourla .	zbz pwx mou nz @@abzo @@ng mz nabz @@nepi kc nzpnu @@nra @@de @@li krlz @@bz @@le mz nourla .
Mz zbq lc lxenge x lxe Lrlvz nzasung kai , lxkq , nesrkr , nc , nya x ninz kx nztabr .	mz zbq lc lxe @@nge x lxe Lrlvz nz @@a @@su @@ng kai , lxkq , nesrkr , nc , nya x ninz kx nz @@tabr .
Zbz mz nibrde dzbi kc tqvzpem , murde trpq , lxkq nesrkr x dakxnzng amrlxpe kzdung tqmibi , tqngrli x tqngilo .	zbz mz nibr @@de dzbi kc tq @@vz @@pe @@mq , murde trpq , lxkq nesrkr x dakxnzng amrlx @@pe kzdung tq @@mibi , tq @@ngrli x tq @@ngilo .
Taepis negr Mama Josis Balq , mzli lc trnikapqle mama .	taepis ne @@gr mama Josis Balq , mzli lc tr @@ni @@ka @@mq @@le mama .
Daniel Boerger abz-kzle kzdu nzryrngr mz vaol lcdeng .	Daniel Boerger abz @@kz @@le kzdu nzryrngr mz vaol lcdeng .
Zbz kzdu nidr nzpwxng badr Mr Lore sc tzvzopeng mz nzrmnq-krdr lue .	zbz kzdu nidr nz @@pwx @@ngq badr Mr lore sc tz @@vz @@o @@pe @@ng mz nz @@rmnq @@kr @@dr lue .
Mzli kc tqalilvcne-ngrde , bxn nedr Nevi sc tzakya'-kzpqng x tzayrni-kzpng dalr bxn bagr .	mzli kc tq @@alilvc @@ne @@ngr @@de , bxn ne @@dr Nevi sc tz @@akya' @@kz @@mq @@ng x tz @@ayrni @@kz @@mq @@ng dalr bxn bagr .
Ka-zvzbo narncbr lc badr murde pim Mista Lore .	ka @@zvz @@bo narncbr lc badr murde pi @@mq mista Lore .
X banyapu kcng tqwxbu-ngalelvzkr tutrng katris x toki kxtopwz li tutr katris x nzmeitrpz mz mq doa kcng tzryzkrng banyapu .	x banyapu kcng tq @@wxbu @@ngale @@lvz @@kr tutr @@ngq katris x toki kx @@topwz li tutr katris x nz @@mei @@tr @@pz mz mq doa kcng tz @@r @@yzkr @@ng banyapu .
Kx yzlumgr kc sc tqvztr-mopwzkr mz olvz kc tqyagox Mznanq .	kx yzlu @@mq @@gr kc sc tq @@vztr @@mou @@bz @@kr mz olvz kc tq @@yagox Mznanq .
X sc tqvzpe ma nyzde .	x sc tq @@vz @@pe ma nyz @@de .
Kzdq zbq olvz rnge Ellen yagox .	kzdq zbq olvz r @@nge Ellen yagox .
Kx obqkimc kc mq x trpnzngr doa kx mclx , sc tqyzlumipe-moux neimr kio kcng tq mrkc tqkakilzmclr .	kx obq @@ki @@mq @@x kc mq x trpnzngr doa kx mc @@x , sc tq @@yzlu @@mi @@pe @@mou @@x neimr kio kcng tq mrkc tq @@kalz @@ki @@lz @@mq @@x @@lr .
Nide lape .”	nide la @@pe .”
X rpibo bade kx , “ Drtwrnge matxbz nzrmc-krnge nrtq , a' nakrka'tx-kaiki murde namclx du kxesz'ne .	x r @@pi @@bo bade kx , “ drtwr @@nge ma @@tx @@bz nz @@r @@mc @@kr @@nge nrtq , a' na @@krka' @@tx @@kai @@ki murde na @@mc @@x du kx @@esz' @@ne .
Omitxpxbzle nigr prla , x nigr kc tqyapxpekr mz lcsu tqvopekr Malaita .	o @@mi @@tx @@px @@bz @@le nigr prla , x nigr kc tq @@ya @@px @@pe @@kr mz lcsu tq @@vo @@pe @@kr Malaita .
Da kx kctitxpxx mz tewa lcde etu , opxm kx drvr-ngrgr kc abrelz kxetu .	da kx kcti @@tx @@px @@x mz tewa lcde etu , opxm kx drvr @@ngr @@gr kc abrelz kx @@etu .
Zbz sc tzma-nqblqpelr , nzvzbzng x sc trnzmcpelru me nzvzkilr .	zbz sc tz @@ma @@nqblq @@pe @@lr , nz @@vz @@bz @@ng x sc tr @@nz @@mc @@pe @@lr @@u me nz @@vz @@ki @@lr .
Kx mc trtenge trnzkqlu-krpepwqgru kx nzmncng Narnztilolx , sc tqpipebzle badr mzledeng x Meleu nzvzo-krdr badr Nea .	kx mc trte @@nge tr @@nz @@kqlu @@kr @@pe @@pwq @@gr @@u kx nz @@mnc @@ngq Narnztilolx , sc tq @@pi @@pe @@bz @@le badr mzle @@de @@ngq x Meleu nz @@vz @@o @@kr @@dr badr Nea .
Twzkipxlele mz nctq Nemya' kc tqprkilzm nepi , x twztrle mz nartrkla ngr kzdq nrlc nzrpibz Nzo .	twz @@ki @@px @@le @@le mz nctq Nemya' kc tq @@prki @@lz @@mq nepi , x twz @@tr @@le mz nartrkla ngr kzdq nrlc nz @@r @@pi @@bz Nzo .
"Vztrkr badr brma nyzdr , sc tqrpipebz Jon mz olvz kc tqyagox kx , "" Trpnzngr luekxpiz kx nakabo kx namnqq , a' narlxtitxpo mz drka' negr , Gct , kc tqpibzkr bam kx nalxngiti-kzamu , nzkatxpx-krbzle zyagox kc tqdwatibzle nim murde drtqm namrlz mou ."""	"vz @@tr @@kr badr brma nyz @@dr , sc tq @@r @@pi @@pe @@bz Jon mz olvz kc tq @@yagox kx , "" trpnzngr luekxpiz kx na @@ka @@bo kx na @@mnq @@q , a' na @@rlxti @@tx @@bo mz drka' ne @@gr , Gct , kc tq @@pi @@bz @@kr bam kx na @@lxngiti @@kz @@amu , nz @@katx @@px @@kr @@bz @@le zyagox kc tq @@dwati @@bz @@le nim murde drtq @@mq na @@mrlz @@Ø mou ."""
Nzrpimlr nakabo du nadr kio kcng mz nabxbz kc .	nz @@r @@pi @@mq @@lr na @@ka @@bo du na @@dr kio kcng mz nabxbz kc .
Mnctix Boo yiz tq x ninge kc tqvzpex Nea mz 1953 , tqalvzpxpex kzdq skul elr .	mnc @@ti @@x Boo yiz tq x ninge kc tq @@vz @@pe @@x Nea mz 1953 , tq @@alvz @@px @@pe @@x kzdq skul elr .
Mztea nyzgr Narnztilolx ycpe pipz kz nzmznr-krde .	mztea nyz @@gr Narnztilolx yc @@pe pipz kz nz @@mznr @@kr @@de .
X mz nzngini-krnge kxrtekqtr , yzutrx mz yiz 1977 , x Nzryrngrkxtr kc ate yrkrpx mz yiz 2006 x buk lc nzamnqlvzngr mz yiz 2008 .	x mz nz @@ngini @@kr @@nge kx @@r @@tekqtr , yzu @@tr @@x mz yiz 1977 , x Nzryrngrkxtr kc ate @@Ø yrkrpx mz yiz 2006 x buk lc nz @@amnq @@lvz @@ngr mz yiz 2008 .
Ninge kc tqobqlzpex wq , mz nrlargr rlilr , mz nibrgr x mrkc tqvzkipxkr , tqmcpex nzdc-zlwzkr tewa .	ninge kc tq @@obq @@lz @@pe @@x wq , mz nrlar @@gr rlilr , mz nibr @@gr x mrkc tq @@vz @@ki @@px @@kr , tq @@mc @@pe @@x nz @@dc @@zlwz @@kr tewa .
Kx tqvzbo kc tewa kc tqdc .	kx tq @@vz @@bo kc tewa kc tq @@dc .
Prtztxbzkr x nigr kc tqvopxpe mz lcsu .	prtz @@tx @@bz @@kr x nigr kc tq @@vo @@px @@pe mz lcsu .
54 . Nzvz-krgr Mz Daniel Pauabu	54 . nz @@vz @@kr @@gr mz Daniel Pauabu
Gzpman mrkc Tulzgi sc tzatwzlrpe-ngrmlr kc lcsu drtqde Veronika , mz nzoti-krmle Dckta , Kzpten x kru nedrng .	gzpman mrkc Tulzgi sc tz @@atwzlr @@pe @@ngr @@mq @@lr kc lcsu drtq @@de Veronika , mz nz @@oti @@kr @@mq @@le dckta , kzpten x kru ne @@dr @@ngq .
Kx xlrbo nzycmne-krde ninge kc tqvzpex .	kx xlr @@bo nz @@ycmne @@kr @@de ninge kc tq @@vz @@pe @@x .
Sc tqrpipem kxetu kc , “ Yrbqoamu !”	sc tq @@r @@pi @@pe @@mq kx @@etu kc , “ yrbq @@o @@amu !”
X nigr kc tqrkqtipe , twztrkr mz zmio ngr kzdq nc ninz kx tu mrlcde , akiokr dzu rde tq , x sc tqwxbu-ngalelvzpekr dzu kcng tq .	x nigr kc tq @@r @@kq @@ti @@pe , twz @@tr @@kr mz zmio ngr kzdq nc ninz kx tu mrlcde , aki @@o @@kr dzu r @@de tq , x sc tq @@wxbu @@ngale @@lvz @@pe @@kr dzu kcng tq .
"Sc tqrpipebz kxetu r ami kc kx , "" E krlzpebo , murde nzmu nangi nimu enqmi , bzamu amrlx ngrmu ."	"sc tq @@r @@pi @@pe @@bz kxetu r ami kc kx , "" e krlz @@pe @@bo , murde nzmu na @@ngi nimu enqmi , bz @@amu amrlx ngr @@mu ."
Zbz sc tqvzmitrpeleng brma .	zbz sc tq @@vz @@mi @@tr @@pe @@le @@ng brma .
Mz yiz 1929 brtitx angidr mzke' kzdq nounenq kxetu .	mz yiz 1929 br @@ti @@tx angidr mz @@ke' kzdq nounenq kx @@etu .
A' rpwa'tx-ngrbo badr .	a' rpwa' @@tx @@ngr @@bo badr .
Zbz kzdq zbq kx nenq bao-ngrde mz tonga mzli kc rla , glqtxole nua'mu scde x sc tqyapxpe prla mz nzalvc-krde lika .	zbz kzdq zbq kx nenq bao @@ngr @@de mz tonga mzli kc rla , glq @@tx @@o @@le nua'mu sc @@de x sc tq @@ya @@px @@pe prla mz nz @@a @@lvc @@kr @@de lika .
Mncx elr x mz yiz 1963 doa negr ayrnrngr sc mzte tzmcpe , drtqde Churchill Pingalr .	mnc @@x elr x mz yiz 1963 doa ne @@gr ayrnr sc mz @@te tz @@mc @@pe , drtq @@de Churchill Pingalr .
Omi Saotzn Kros x sc tqpoope Pauabu .	o @@mi Saotzn Kros x sc tq @@po @@o @@pe Pauabu .
Kc tqmu nzycmne-krbo kc mzli kc kai , mz drtwrnge ma tqrblxtile nigu nztamititr-krgu nide , a' kx tqycmnepeamu bade sa tqmrlzpe , trpengr da napitr-moupo .	kc tq @@mu nz @@ycmne @@kr @@bo kc mzli kc kai , mz drtwr @@nge ma tq @@rblx @@ti @@le nigu nz @@tamiti @@tr @@kr @@gu nide , a' kx tq @@ycmne @@pe @@amu bade sa tq @@mrlz @@pe @@Ø , trpengr da na @@pi @@tr @@mou @@bo .
Lcsu kc tqaenzlikr kx vomle kc , sc tqrpipem kxetu rgr kx navopekr badr mz wop na-aglqpekr badr dztudr ami kcng naprom mz lcsu .	lcsu kc tq @@aenzli @@kr kx vo @@mq @@le kc , sc tq @@r @@pi @@pe @@mq kx @@etu r @@gr kx na @@vo @@pe @@kr badr mz wop na @@a @@glq @@pe @@kr badr dztu @@dr ami kcng na @@pr @@o @@mq mz lcsu .
Ninge , mulzpekr badr pripekt mz tebol nyzdr .	ninge , mu @@lz @@pe @@kr badr pripekt mz tebol nyz @@dr .
